gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragnoType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragnoType,redDragon,redRiftHeralds
4229673636,1,18471,4966,35,7.0,216,52,0,10,8,9,17,3,0,0,[],0,0,0,0,0,0,[],0,0,0,14924,3149,32,6.4,167,33,0,8,10,6,17,4,0,0,[],0,0,0,0,0,0,[],0,0
4229567253,0,32883,2393,55,11.0,100,0,0,19,27,47,19,0,0,0,[],1,1,0,0,0,0,[],0,0,1,35061,4151,57,11.4,118,0,0,27,19,57,11,0,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0
4225233007,0,36853,3793,58,11.6,112,0,0,31,19,72,0,1,0,0,[],0,0,0,0,0,0,[],0,0,1,32301,1316,54,10.8,111,0,0,19,31,53,15,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4225148953,0,32440,2615,53,10.6,97,0,0,20,31,60,1,1,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,1,35569,7244,58,11.6,120,0,0,31,20,76,12,1,0,0,[],1,1,0,0,0,0,[],0,0
4223000599,1,32323,2838,54,10.8,132,0,0,18,22,41,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,32929,2944,55,11.0,110,0,0,22,18,56,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4222951183,1,18228,2408,35,7.0,217,24,0,12,6,11,14,5,0,0,[],0,0,0,0,0,0,[],0,0,0,14266,1591,33,6.6,180,47,0,6,12,3,13,2,0,0,[],0,0,0,0,0,0,[],0,0
4222817998,1,17210,5385,33,6.6,218,36,0,8,4,8,17,2,0,0,[],0,0,0,0,0,0,[],0,1,0,14477,2972,34,6.8,167,63,0,4,8,2,28,0,0,0,[],0,0,0,0,0,0,[],0,0
4222883000,0,35218,3795,56,11.2,122,0,0,26,32,73,0,1,0,0,[],1,1,0,0,0,0,[],0,0,1,36350,2938,57,11.4,119,0,0,32,26,90,31,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4222800279,1,33077,2724,55,11.0,108,0,0,23,30,57,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,35573,5103,58,11.6,113,0,0,30,23,75,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4222736215,0,33069,4459,54,10.8,103,0,0,20,25,65,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,1,34840,1770,55,11.0,110,0,0,25,20,74,0,0,0,0,[],2,2,0,0,0,0,[],0,0
4222761281,0,33002,2892,56,11.2,100,0,0,26,26,69,0,0,0,0,[],0,0,0,0,0,0,[],0,0,1,35397,3397,57,11.4,108,0,0,26,26,65,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0
4221080145,0,29918,2208,51,10.2,95,0,0,13,17,30,0,0,0,0,[],0,0,0,0,0,0,[],0,0,1,32200,5465,54,10.8,122,0,0,17,13,33,4,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4221048321,0,32545,5077,56,11.2,105,0,0,23,26,48,0,0,0,0,[],0,0,0,0,0,0,[],0,0,1,34910,7285,55,11.0,127,0,0,26,23,64,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4218740751,1,31752,2852,55,11.0,109,0,0,19,22,44,16,0,0,0,[],0,0,0,0,0,0,[],0,0,0,33412,4827,54,10.8,125,0,0,22,19,43,18,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4218611590,1,30210,2525,51,10.2,91,0,0,13,19,29,1,0,0,0,[],0,0,0,0,0,0,[],0,0,0,32115,2475,55,11.0,110,0,0,19,13,51,0,1,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4218536158,0,17313,1613,34,6.8,189,48,0,10,14,9,15,1,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,1,19703,1983,38,7.6,214,48,0,14,10,12,11,3,0,0,[],0,0,0,0,0,0,[],0,0
4218513462,0,14801,2926,34,6.8,173,47,0,5,10,2,17,0,0,0,[],0,0,0,0,0,0,[],0,0,1,18657,3362,37,7.4,256,64,0,10,5,7,13,2,0,0,[],0,0,0,0,0,0,[],0,0
4218399670,0,15374,2989,34,6.8,186,39,0,7,9,3,38,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,1,17087,3122,34,6.8,210,39,0,9,7,12,222,6,0,0,[],0,0,0,0,0,0,[],0,1
4218114273,0,31721,1296,55,11.0,81,0,0,19,27,53,28,0,0,0,[],0,0,0,0,0,0,[],0,0,1,34526,2721,55,11.0,120,0,0,27,19,89,19,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4218018485,0,32359,4224,56,11.2,121,0,0,19,24,49,0,0,0,0,[],0,0,0,0,0,0,[],0,0,1,32939,4104,56,11.2,114,0,0,24,19,51,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4218002213,0,34126,3773,55,11.0,109,0,0,24,26,69,34,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,1,33518,5585,57,11.4,111,0,0,26,24,66,22,0,0,0,[],1,1,0,0,0,0,[],0,0
4217757372,0,34438,5378,56,11.2,109,0,0,28,22,80,62,0,0,0,[],1,1,0,0,0,0,[],0,0,1,33789,1104,54,10.8,101,0,0,22,28,67,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4217723048,0,32493,4243,54,10.8,113,0,0,16,21,41,0,0,0,0,[],0,0,0,0,0,0,[],0,0,1,33338,4405,55,11.0,113,0,0,21,16,56,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4202630612,0,29124,4849,51,10.2,89,0,0,8,13,20,28,0,0,0,[],0,0,0,0,0,0,[],0,0,1,30889,2789,52,10.4,121,0,0,13,8,36,28,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4202548212,1,34424,8639,56,11.2,125,0,0,26,20,68,3,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,31551,2936,54,10.8,98,0,0,20,26,37,3,0,0,0,[],0,0,0,0,0,0,[],0,0
4202555614,1,34914,2964,57,11.4,114,0,0,26,18,52,0,0,1,1,['MID_LANE'],1,1,0,0,1,0,[],0,0,0,32374,3114,54,10.8,111,0,0,18,26,39,0,0,0,0,[],1,1,0,0,0,0,[],0,0
4200041350,0,34282,2937,56,11.2,112,0,0,23,25,57,3,8,0,0,[],1,1,0,0,0,0,[],0,0,1,33986,2151,54,10.8,100,0,0,25,23,55,17,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4199989183,0,31248,3148,53,10.6,92,0,0,16,27,29,35,0,0,0,[],0,0,0,0,0,0,[],0,0,1,34720,3935,57,11.4,115,0,0,27,16,65,89,2,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0
4199756605,0,29452,1322,51,10.2,99,0,0,10,15,28,0,0,0,0,[],0,0,0,0,0,0,[],0,0,1,32531,6673,53,10.6,116,0,0,15,10,41,306,0,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0
4194149795,1,17288,2743,36,7.2,241,53,0,6,4,8,17,5,0,0,[],0,0,0,0,0,0,[],0,0,0,15732,3157,35,7.0,246,64,0,4,6,4,28,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4250725140,1,35190,4990,57,11.4,119,0,0,27,21,69,0,0,0,0,[],1,1,0,0,0,0,[],0,0,0,33229,4169,54,10.8,102,0,0,21,27,62,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4221436552,0,17003,1955,36,7.2,248,44,0,6,5,6,45,5,0,0,[],0,0,0,0,0,0,[],0,0,1,15979,2189,34,6.8,230,35,0,5,6,6,40,7,0,0,[],0,0,0,0,0,0,[],0,0
4221013645,0,16111,4746,33,6.6,253,34,0,4,5,3,17,7,0,0,[],0,0,0,0,0,0,[],0,0,1,15915,1865,35,7.0,228,66,0,5,4,5,33,4,0,0,[],0,0,0,0,0,0,[],0,0
4220930710,1,19227,4902,38,7.6,213,60,0,12,4,16,19,5,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0,0,16259,3284,35,7.0,247,48,0,4,12,3,48,4,0,0,[],0,0,0,0,0,0,[],0,0
4220609617,0,14897,1867,33,6.6,202,46,0,4,9,2,18,4,0,0,[],0,0,0,0,0,0,[],0,0,1,18764,4339,37,7.4,253,58,0,9,4,7,16,10,0,0,[],0,0,0,0,0,0,[],0,1
4220367753,0,17326,1976,36,7.2,244,52,0,6,2,6,17,2,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,1,1,14171,1731,34,6.8,225,56,0,2,6,1,16,3,0,0,[],0,0,0,0,0,0,[],0,0
4220161150,1,20133,2707,36,7.2,217,48,0,14,2,15,16,7,1,0,['BOT_LANE'],1,0,0,1,0,1,['EARTH_DRAGON'],1,0,0,14055,2685,33,6.6,188,52,0,2,14,2,19,3,0,0,[],0,0,0,0,0,0,[],0,0
4220085097,1,18064,3464,34,6.8,220,43,0,10,11,13,22,2,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0,0,17398,1443,33,6.6,167,41,0,11,10,15,64,6,0,0,[],0,0,0,0,0,0,[],0,0
4218171077,0,20446,2736,34,6.8,198,35,0,16,13,26,21,1,0,0,[],0,0,0,0,0,0,[],0,0,1,18814,4404,35,7.0,173,47,0,13,16,15,11,8,0,0,[],0,0,0,0,0,0,[],0,0
4217659345,0,15860,1985,33,6.6,252,50,0,3,2,4,23,6,0,0,[],0,0,0,0,0,0,[],0,0,1,15314,3669,36,7.2,261,52,0,2,3,2,20,12,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4217500464,0,12043,1348,28,5.6,147,30,0,1,6,2,11,0,0,0,[],0,0,0,0,0,0,[],0,0,1,19108,5688,35,7.0,242,47,0,6,1,6,16,0,1,0,['BOT_LANE'],2,0,0,2,0,1,['WATER_DRAGON'],1,0
4215828894,0,15396,2626,33,6.6,186,47,0,6,9,8,13,7,0,0,[],0,0,0,0,0,0,[],0,0,1,17141,1681,32,6.4,204,36,0,9,6,11,22,5,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4213529257,1,16137,2777,36,7.2,246,72,0,4,2,1,24,2,0,0,[],0,0,0,0,0,0,[],0,0,0,14397,3982,35,7.0,230,52,0,2,4,0,17,4,0,0,[],0,0,0,0,0,0,[],0,0
4213426001,1,18982,3092,37,7.4,244,76,0,11,1,8,33,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,0,13426,2046,31,6.2,179,35,0,1,11,1,17,4,0,0,[],0,0,0,0,0,0,[],0,0
4208677145,1,20130,5200,39,7.8,241,72,0,13,4,12,15,0,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,13838,2513,31,6.2,189,52,0,4,13,2,10,1,0,0,[],0,0,0,0,0,0,[],0,1
4207059563,1,17492,3102,35,7.0,224,58,0,8,3,11,17,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,1,0,15335,2510,34,6.8,235,53,0,3,8,3,16,4,0,0,[],0,0,0,0,0,0,[],0,0
4207001626,0,17170,2804,34,6.8,229,35,0,7,9,7,19,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,1,17298,3733,33,6.6,202,36,0,9,7,13,21,4,0,0,[],0,0,0,0,0,0,[],0,1
4204870840,0,17158,1598,36,7.2,223,34,0,9,3,9,17,3,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,1,15553,1678,34,6.8,225,52,0,3,9,4,16,5,0,0,[],0,0,0,0,0,0,[],0,0
4204553536,1,16001,3501,35,7.0,244,48,0,4,4,4,19,4,0,0,[],0,0,0,0,0,0,[],0,0,0,15486,3336,35,7.0,216,57,0,4,4,5,59,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4202138470,0,14284,1874,34,6.8,215,66,0,1,3,1,14,3,0,0,[],0,0,0,0,0,0,[],0,0,1,16530,3645,36,7.2,272,53,0,3,1,6,19,1,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4201714689,0,15324,2899,34,6.8,244,56,0,3,5,5,17,3,0,0,[],0,0,0,0,0,0,[],0,1,1,17464,3199,37,7.4,259,67,0,5,3,9,23,5,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4200881819,0,15033,2933,35,7.0,229,41,0,3,8,2,55,2,0,0,[],0,0,0,0,0,0,[],0,0,1,18632,4697,37,7.4,240,58,0,8,3,12,16,1,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4199741161,1,16505,2340,34,6.8,219,54,0,7,6,6,14,6,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,0,17374,4444,37,7.4,222,49,0,6,7,10,62,1,0,0,[],0,0,0,0,0,0,[],0,0
4241933504,1,18025,5220,36,7.2,229,44,0,10,4,8,17,6,0,0,[],0,0,0,0,0,0,[],0,0,0,14745,1370,31,6.2,198,46,0,4,10,5,18,2,0,0,[],0,0,0,0,0,0,[],0,0
4232097022,1,16608,1883,32,6.4,185,60,0,7,10,9,16,7,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,1,0,16694,2494,34,6.8,184,38,0,10,7,15,18,3,0,0,[],0,0,0,0,0,0,[],0,0
4230142306,0,15725,2405,34,6.8,234,38,0,5,3,6,15,2,0,0,[],0,0,0,0,0,0,[],0,0,1,14830,1500,34,6.8,211,54,0,3,5,4,13,6,0,0,[],0,0,0,0,0,0,[],0,1
4229384519,1,22369,3869,36,7.2,191,46,0,13,5,19,15,5,0,0,[],0,0,0,0,0,0,[],0,0,0,15881,2286,33,6.6,213,56,0,5,13,7,17,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4226428335,0,15548,1558,35,7.0,204,49,0,6,9,7,15,3,0,0,[],0,0,0,0,0,0,[],0,0,1,17988,2313,35,7.0,233,56,0,9,6,7,36,2,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4214864731,1,16830,6480,37,7.4,224,70,0,6,5,9,25,2,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,16152,3137,36,7.2,238,47,0,5,6,6,17,5,0,0,[],0,0,0,0,0,0,[],0,0
4212717105,0,15107,4977,33,6.6,211,45,0,4,11,6,18,4,0,0,[],0,0,0,0,0,0,[],0,0,1,18797,3222,36,7.2,255,48,0,11,4,7,19,4,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4210657038,0,14580,2630,33,6.6,204,37,0,3,10,4,16,2,0,0,[],0,0,0,0,0,0,[],0,0,1,18951,2126,37,7.4,242,67,0,10,3,15,18,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4210616075,0,16519,2594,36,7.2,214,50,0,7,12,7,16,2,0,0,[],0,0,0,0,0,0,[],0,0,1,18624,1819,37,7.4,212,56,0,12,7,10,16,6,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4210542205,1,20581,3891,36,7.2,223,49,0,13,5,10,26,5,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,1,0,16376,1646,34,6.8,232,40,0,5,13,5,81,4,0,0,[],0,0,0,0,0,0,[],0,0
4201208420,1,18103,4208,33,6.6,204,41,0,8,5,9,16,4,1,0,['TOP_LANE'],1,0,1,0,0,0,[],0,0,0,15300,3880,34,6.8,187,40,0,5,8,6,19,3,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4201200083,1,19131,5331,37,7.4,240,55,0,11,2,15,18,5,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,14043,1673,33,6.6,208,38,0,2,11,3,11,1,0,0,[],0,0,0,0,0,0,[],0,0
4200973386,1,16644,4574,36,7.2,244,65,0,4,5,4,25,3,0,0,[],0,0,0,0,0,0,[],0,1,0,16972,2697,34,6.8,271,48,0,5,4,7,18,7,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4197512073,1,15231,3086,36,7.2,193,45,0,5,8,2,14,2,0,0,[],0,0,0,0,0,0,[],0,0,0,17410,2785,35,7.0,223,52,0,8,5,10,17,3,0,0,[],0,0,0,0,0,0,[],0,0
4197423882,1,16123,2408,34,6.8,216,38,0,6,3,9,18,6,0,0,[],0,0,0,0,0,0,[],0,0,0,14517,3397,33,6.6,201,58,0,3,6,1,18,4,0,0,[],0,0,0,0,0,0,[],0,0
4197341391,1,17599,3614,38,7.6,221,59,0,8,3,9,46,9,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,14462,1812,34,6.8,208,48,0,3,8,2,40,8,0,0,[],0,0,0,0,0,0,[],0,0
4197024330,1,17045,2795,36,7.2,236,58,0,5,3,3,22,4,0,0,[],0,0,0,0,0,0,[],0,1,0,14290,2440,33,6.6,189,31,0,3,5,6,12,5,0,0,[],0,0,0,0,0,0,[],0,0
4196539804,1,16333,5648,34,6.8,263,46,0,4,0,6,17,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,1,0,14257,4117,34,6.8,254,53,0,0,4,0,17,1,0,0,[],0,0,0,0,0,0,[],0,0
4196447572,0,15550,2640,34,6.8,235,41,0,4,3,8,39,6,0,0,[],0,0,0,0,0,0,[],0,0,1,15678,3343,36,7.2,243,74,0,3,4,1,39,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4195219479,1,16674,2412,34,6.8,240,56,0,5,4,13,22,4,0,0,[],0,0,0,0,0,0,[],0,1,0,15153,1578,33,6.6,196,49,0,4,5,9,24,2,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4195136048,1,14625,2305,33,6.6,237,39,0,3,5,3,19,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,0,17622,4047,35,7.0,243,59,0,5,3,4,55,4,1,0,['TOP_LANE'],1,0,1,0,0,0,[],0,1
4194962030,1,17018,5358,37,7.4,248,60,0,6,3,5,19,3,0,0,[],0,0,0,0,0,0,[],0,0,0,15634,2739,35,7.0,257,52,0,3,6,3,16,6,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4194509399,0,15105,1585,33,6.6,224,43,0,4,7,4,21,2,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,1,16750,1608,35,7.0,234,50,0,7,4,4,35,6,0,0,[],0,0,0,0,0,0,[],0,1
4192851564,1,14934,1724,35,7.0,223,57,0,2,4,2,13,4,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,15568,2543,34,6.8,191,57,0,4,2,3,21,3,0,0,[],0,0,0,0,0,0,[],0,0
4191843806,1,16807,4077,35,7.0,277,72,0,4,3,6,35,7,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,1,0,16180,5055,35,7.0,262,65,0,3,4,4,15,3,0,0,[],0,0,0,0,0,0,[],0,0
4190639035,0,14040,2115,30,6.0,176,47,0,2,14,3,19,5,0,0,[],0,0,0,0,0,0,[],0,0,1,19181,3681,37,7.4,210,62,0,14,2,21,65,7,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4189647895,0,15753,1708,35,7.0,254,51,0,3,5,6,39,3,0,0,[],0,0,0,0,0,0,[],0,0,1,17074,3239,36,7.2,262,60,0,5,3,4,36,3,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4189430574,0,16502,2452,35,7.0,234,53,0,5,3,5,22,1,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0,1,15636,3251,36,7.2,233,60,0,3,5,3,36,2,0,0,[],0,0,0,0,0,0,[],0,0
4189224112,1,17987,1627,36,7.2,229,56,0,8,2,13,19,3,0,0,[],0,0,0,0,0,0,[],0,1,0,14357,1077,33,6.6,222,48,0,2,8,3,15,3,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4232664404,0,14676,1994,33,6.6,208,52,0,3,7,3,34,3,0,0,[],0,0,0,0,0,0,[],0,0,1,17226,3906,37,7.4,262,44,0,7,3,6,34,6,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4227350487,0,15543,1928,34,6.8,217,60,0,3,7,5,16,4,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,1,17118,1708,35,7.0,254,47,0,7,3,7,19,3,0,0,[],0,0,0,0,0,0,[],0,0
4227186191,0,15647,2037,34,6.8,219,39,0,5,10,8,17,5,0,0,[],0,0,0,0,0,0,[],0,0,1,17465,2520,35,7.0,232,48,0,10,5,4,17,2,0,0,[],0,0,0,0,0,0,[],0,0
4227067098,0,13388,1713,32,6.4,195,40,0,2,5,1,42,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,1,16766,3379,33,6.6,236,53,0,5,2,6,42,4,0,0,[],0,0,0,0,0,0,[],0,0
4225034261,0,15953,3208,33,6.6,204,40,0,7,9,7,18,2,0,0,[],0,0,0,0,0,0,[],0,0,1,18016,3441,35,7.0,193,59,0,9,7,13,17,4,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4220629078,0,19423,6308,35,7.0,232,64,0,10,6,8,15,3,1,0,['BOT_LANE'],1,0,0,1,0,0,[],0,1,1,16112,4407,32,6.4,225,40,0,6,10,5,13,4,0,0,[],0,0,0,0,0,0,[],0,0
4219716221,1,17476,3481,36,7.2,213,52,0,9,4,9,17,2,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,1,0,15975,2880,35,7.0,238,55,0,4,9,4,15,4,0,0,[],0,0,0,0,0,0,[],0,0
4218360769,0,16051,3726,35,7.0,239,64,0,4,4,6,24,6,0,0,[],0,0,0,0,0,0,[],0,0,1,15861,3736,34,6.8,244,44,0,4,4,6,26,6,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4185950444,0,13482,2287,35,7.0,224,52,0,0,6,0,14,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,1,1,16837,2477,36,7.2,232,42,0,6,0,10,16,2,0,0,[],0,0,0,0,0,0,[],0,0
4185678044,1,20521,3056,37,7.4,230,33,0,17,7,24,18,2,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,16307,1557,33,6.6,173,61,0,7,17,4,20,5,0,0,[],0,0,0,0,0,0,[],0,0
4184817902,1,14754,2804,33,6.6,219,51,0,3,11,1,15,5,0,0,[],0,0,0,0,0,0,[],0,1,0,18098,3383,36,7.2,213,39,0,11,3,17,17,6,0,0,[],0,0,0,0,0,0,[],0,0
4183615884,1,16459,3274,35,7.0,182,41,0,8,4,11,42,3,0,0,[],0,0,0,0,0,0,[],0,0,0,15441,2621,34,6.8,232,50,0,4,8,4,40,4,0,0,[],0,0,0,0,0,0,[],0,0
4183463746,1,16868,2068,35,7.0,206,52,0,8,6,13,39,3,0,0,[],0,0,0,0,0,0,[],0,0,0,16896,3806,35,7.0,228,44,0,6,8,6,43,7,0,0,[],0,0,0,0,0,0,[],0,0
4183259040,0,16013,4283,32,6.4,195,48,0,6,8,9,17,3,0,0,[],0,0,0,0,0,0,[],0,0,1,16555,2490,34,6.8,206,64,0,8,6,9,20,0,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4182376738,1,18845,3710,37,7.4,223,51,0,10,2,15,21,4,0,0,[],0,0,0,0,0,0,[],0,0,0,13914,1554,33,6.6,208,40,0,2,10,3,23,3,0,0,[],0,0,0,0,0,0,[],0,0
4180984900,0,13794,2074,34,6.8,205,50,0,2,11,1,18,2,0,0,[],0,0,0,0,0,0,[],0,0,1,20005,5545,37,7.4,269,50,0,11,2,10,17,8,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4180750975,1,19243,4463,38,7.6,246,64,0,10,2,12,20,6,1,0,['TOP_LANE'],1,0,1,0,0,1,['FIRE_DRAGON'],1,1,0,13952,3077,34,6.8,209,55,0,2,10,1,74,5,0,0,[],0,0,0,0,0,0,[],0,0
4180432007,0,17715,3650,36,7.2,218,49,0,9,7,9,23,0,0,0,[],0,0,0,0,0,0,[],0,0,1,17442,3517,35,7.0,232,44,0,7,9,9,16,2,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,1
4180362927,1,17252,1677,36,7.2,238,44,0,9,3,8,69,4,0,0,[],0,0,0,0,0,0,[],0,0,0,14864,2994,34,6.8,230,49,0,3,9,2,38,1,0,0,[],0,0,0,0,0,0,[],0,0
4179264954,0,15281,1266,35,7.0,219,69,0,3,10,2,11,1,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,1,17492,1987,35,7.0,228,51,0,10,3,10,28,0,0,0,[],0,0,0,0,0,0,[],0,0
4179129033,0,16313,2318,34,6.8,196,45,0,8,11,13,24,9,0,0,[],0,0,0,0,0,0,[],0,0,1,19742,5012,37,7.4,242,48,0,11,8,14,70,5,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,1
4178109484,1,33553,4170,57,11.4,98,0,0,25,20,54,20,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,31700,3880,54,10.8,109,0,0,20,25,37,59,0,0,0,[],0,0,0,0,0,0,[],0,0
4176911303,1,17236,4686,36,7.2,241,48,0,7,4,9,16,5,0,0,[],0,0,0,0,0,0,[],0,1,0,15231,2546,33,6.6,223,34,0,4,7,2,18,2,0,0,[],0,0,0,0,0,0,[],0,0
4255930820,1,17705,2195,36,7.2,217,40,0,10,7,13,46,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,16752,3357,35,7.0,242,40,0,7,10,5,37,6,0,0,[],0,0,0,0,0,0,[],0,0
4255764433,0,14990,1915,34,6.8,222,43,0,3,6,4,41,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,1,16799,3524,37,7.4,233,63,0,6,3,9,40,6,0,0,[],0,0,0,0,0,0,[],0,0
4255667384,1,18234,3399,34,6.8,198,44,0,10,9,16,20,2,0,0,[],0,0,0,0,0,0,[],0,0,0,17505,1505,33,6.6,210,49,0,9,10,15,14,5,0,0,[],0,0,0,0,0,0,[],0,0
4255542725,0,18734,954,34,6.8,199,31,0,11,16,15,14,3,0,0,[],0,0,0,0,0,0,[],0,0,1,19987,3077,33,6.6,188,58,0,16,11,14,20,4,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4255495259,1,22784,4858,39,7.8,266,60,0,13,1,13,30,4,1,0,['BOT_LANE'],2,0,0,2,0,1,['FIRE_DRAGON'],1,0,0,12434,3044,28,5.6,154,40,0,1,13,1,10,0,0,0,[],0,0,0,0,0,0,[],0,0
4255347183,1,20440,3440,37,7.4,244,55,0,14,8,15,17,1,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,15685,1770,33,6.6,211,35,0,8,14,5,14,1,0,0,[],0,0,0,0,0,0,[],0,0
4255238131,1,17978,2153,36,7.2,234,59,0,9,2,10,16,7,0,0,[],0,0,0,0,0,0,[],0,0,0,14557,1732,33,6.6,239,46,0,2,9,2,20,3,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
